#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:all_aligned_unique" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:all_aligned_unique" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:all_aligned_unique" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.all_aligned_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:all_aligned_unique" name="distribution" x="@birthRate.t:all_aligned_unique">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@all_aligned_unique" id="treeLikelihood.all_aligned_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:all_aligned_unique">
#            <siteModel id="SiteModel.s:all_aligned_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:all_aligned_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:all_aligned_unique" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:all_aligned_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:all_aligned_unique" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:all_aligned_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:all_aligned_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
8156000	-152080.07074995828	-161740.2440528215	9660.173302863239	-161740.2440528215	0.19807776806267818	1.6056262365188052	9660.173302863239	1050.8459562539986
8157000	-152017.88475695113	-161694.46522090893	9676.580463957796	-161694.46522090893	0.19653088462424576	1.5904461521813822	9676.580463957796	1018.8011281041206
8158000	-152019.17743425714	-161678.0690773751	9658.891643117957	-161678.0690773751	0.20218987329257782	1.6074666478722637	9658.891643117957	993.4125542945781
8159000	-152014.71667450725	-161677.10645159052	9662.389777083275	-161677.10645159052	0.20220197504261048	1.604127474154742	9662.389777083275	998.8630115899223
8160000	-152066.19447182925	-161731.52105545194	9665.326583622686	-161731.52105545194	0.19960922226323052	1.6010660538335668	9665.326583622686	1042.3866737902079
8161000	-152036.78497592246	-161702.08393190018	9665.298955977722	-161702.08393190018	0.2004619057288924	1.6014373116383371	9665.298955977722	1028.8187676697448
8162000	-152016.12637370467	-161683.76110213067	9667.63472842599	-161683.76110213067	0.20026842800741812	1.5992212895885087	9667.63472842599	1022.7565694023468
8163000	-152053.98471612803	-161728.51271357076	9674.527997442727	-161728.51271357076	0.19604594294813887	1.591988039726102	9674.527997442727	1050.2620083423697
8164000	-152011.86920963018	-161694.89991286615	9683.030703235965	-161694.89991286615	0.19947819271461095	1.5841838223751863	9683.030703235965	1034.5794035957688
8165000	-151998.80711759813	-161689.33597953466	9690.528861936531	-161689.33597953466	0.19549680682582052	1.5769192447086138	9690.528861936531	1029.4860916682126
8166000	-152022.55418158212	-161694.10062581877	9671.546444236645	-161694.10062581877	0.19687361922761698	1.5953967509909321	9671.546444236645	1022.2187593789116
8167000	-152017.984502299	-161689.32888512028	9671.344382821298	-161689.32888512028	0.20323315829601668	1.5955699810176442	9671.344382821298	1016.5579137744778
8168000	-151949.2913727047	-161620.69788105084	9671.40650834615	-161620.69788105084	0.198571153504874	1.5954904243821266	9671.40650834615	1014.7502635377708
8169000	-151992.50895276776	-161660.9696796018	9668.460726834062	-161660.9696796018	0.20140109557064823	1.5984173888274542	9668.460726834062	1019.5112002395545
8170000	-152009.45088851228	-161693.48539129092	9684.034502778642	-161693.48539129092	0.1968189439797876	1.5832253380046046	9684.034502778642	1028.3059218392339
8171000	-152018.31454167535	-161706.35129212326	9688.036750447898	-161706.35129212326	0.19604748237190114	1.5792815029356917	9688.036750447898	1042.2319632758051
8172000	-152046.2785433419	-161711.19431055078	9664.915767208884	-161711.19431055078	0.1956127227338479	1.6015162032120671	9664.915767208884	1040.7460867902885
8173000	-152058.65049601506	-161721.23412653958	9662.583630524516	-161721.23412653958	0.2006817687228003	1.603393886441792	9662.583630524516	985.5403364717107
8174000	-152071.81694128778	-161731.0742429108	9659.25730162303	-161731.0742429108	0.19820487717854862	1.6073804494899049	9659.25730162303	1004.4430048018397
8175000	-151996.14404376384	-161673.0217169181	9676.877673154248	-161673.0217169181	0.20056159441556348	1.5900327432432588	9676.877673154248	1011.3873144765047
8176000	-152068.4017272244	-161728.8028431199	9660.401115895495	-161728.8028431199	0.19722249501209682	1.6061517327035602	9660.401115895495	1030.9354311546388
8177000	-152049.70793556434	-161732.28100864368	9682.573073079351	-161732.28100864368	0.19540495692341397	1.5844625586583738	9682.573073079351	1013.7362223751579
8178000	-152020.35638407656	-161696.90737161483	9676.550987538265	-161696.90737161483	0.19619134863135337	1.5904207627152342	9676.550987538265	1036.3528320722335
8179000	-152042.13682994683	-161715.33464254785	9673.19781260103	-161715.33464254785	0.20113906175154064	1.5931139295278678	9673.19781260103	994.4151739142643
8180000	-151996.05504260826	-161677.674813548	9681.619770939718	-161677.674813548	0.19693260670773002	1.585573573732306	9681.619770939718	1029.0416937081852
8181000	-152034.80260615336	-161700.46449259116	9665.661886437802	-161700.46449259116	0.20001124340197057	1.6001395555032043	9665.661886437802	983.2650179134713
8182000	-151998.1790176126	-161680.8296553414	9682.650637728813	-161680.8296553414	0.19754612974902688	1.583918428751555	9682.650637728813	1000.4324176591142
8183000	-152043.89636006716	-161706.10378528314	9662.20742521599	-161706.10378528314	0.1979781094828546	1.6043647342066987	9662.20742521599	1000.899516173835
8184000	-152047.65087259916	-161717.4285506731	9669.777678073922	-161717.4285506731	0.19791978097137547	1.597003196672085	9669.777678073922	1034.1012826874862
8185000	-152000.76217377972	-161668.72929888044	9667.967125100717	-161668.72929888044	0.20105809858680257	1.597699012737638	9667.967125100717	1060.9607134985806
8186000	-152027.3981154808	-161692.13309214127	9664.73497666046	-161692.13309214127	0.19954389116899413	1.602068890132558	9664.73497666046	1015.6262875431527
8187000	-152047.6121256515	-161710.1298093536	9662.517683702077	-161710.1298093536	0.19926778392674574	1.6041741715745343	9662.517683702077	1026.8298872910696
8188000	-152002.48107425787	-161678.8279449495	9676.346870691641	-161678.8279449495	0.19918334783462593	1.5906680753313354	9676.346870691641	1018.105600258216
8189000	-151990.88232023065	-161698.42617065427	9707.543850423619	-161698.42617065427	0.19446228969038515	1.560546170316373	9707.543850423619	1051.0385896553828
8190000	-152023.6534167024	-161677.86508974293	9654.211673040514	-161677.86508974293	0.20030068201939655	1.612411287634053	9654.211673040514	1005.1425680060452
8191000	-152016.35374358404	-161698.6110765415	9682.257332957453	-161698.6110765415	0.19594791719526483	1.5844926219411164	9682.257332957453	1004.7120498179119
8192000	-152020.34832813064	-161710.3381348298	9689.989806699157	-161710.3381348298	0.19274103610712615	1.5757235749334642	9689.989806699157	987.2893603230904
8193000	-152020.5812183227	-161687.7039249071	9667.122706584407	-161687.7039249071	0.19911888917152787	1.5997068693411745	9667.122706584407	1025.0309580220658
8194000	-151964.97294457024	-161645.2420013605	9680.26905679024	-161645.2420013605	0.20098117409705954	1.585601586482061	9680.26905679024	987.7697908113391
8195000	-151979.56228919537	-161632.4457064921	9652.883417296707	-161632.4457064921	0.20372184348943362	1.6137127991654299	9652.883417296707	1003.2307093361392
8196000	-151950.68885892566	-161619.244983232	9668.55612430635	-161619.244983232	0.19832197189859196	1.5975719282106005	9668.55612430635	989.9113782984375
8197000	-152018.4280004292	-161667.5481988676	9649.120198438386	-161667.5481988676	0.20227889483699835	1.6174067650489587	9649.120198438386	998.5205927982826
8198000	-151985.586143662	-161652.3591601818	9666.773016519823	-161652.3591601818	0.20469505396693446	1.5996690292795985	9666.773016519823	1042.6652814410631
8199000	-151955.54957070542	-161625.19165602446	9669.642085319023	-161625.19165602446	0.19814747664834398	1.597228937665479	9669.642085319023	1027.590220848713
8200000	-151936.12732730483	-161620.39027174702	9684.262944442178	-161620.39027174702	0.1952243886198119	1.5825160745624982	9684.262944442178	1056.499587526404
8201000	-152007.124036561	-161679.71432856997	9672.590292008961	-161679.71432856997	0.201585260224135	1.5921382282579908	9672.590292008961	971.069039070245
8202000	-152003.48572496188	-161671.6928492518	9668.207124289898	-161671.6928492518	0.19986998200451558	1.5985393297035517	9668.207124289898	1007.489312401988
8203000	-151979.03488439225	-161672.25717517492	9693.222290782662	-161672.25717517492	0.1961617449863076	1.5743343309753206	9693.222290782662	1036.129056303699
8204000	-151985.79308099335	-161653.474587078	9667.681506084647	-161653.474587078	0.1984882304820634	1.596941940778219	9667.681506084647	968.202398103423
8205000	-151989.4649883548	-161665.91292206867	9676.447933713867	-161665.91292206867	0.19652859726739919	1.5901911559601458	9676.447933713867	1002.3182639734489
8206000	-151960.15021839496	-161632.18809436695	9672.037875971982	-161632.18809436695	0.2017245281133279	1.594551523242191	9672.037875971982	1001.1413573181179
8207000	-151935.0306005484	-161614.432630972	9679.402030423593	-161614.432630972	0.200572373078225	1.58763267275781	9679.402030423593	1038.799011501185
8208000	-151932.41349296703	-161610.11000654404	9677.696513577002	-161610.11000654404	0.1996710522526195	1.5876342589492967	9677.696513577002	1076.4074614972349
8209000	-151985.43114419814	-161654.39928928934	9668.96814509121	-161654.39928928934	0.19870722732195573	1.5970833260081778	9668.96814509121	988.5252836230096
8210000	-151960.07623704497	-161634.36902639433	9674.292789349365	-161634.36902639433	0.19887658652380263	1.5927123083787682	9674.292789349365	1024.683916298125
8211000	-151943.3067915752	-161628.5673758527	9685.260584277501	-161628.5673758527	0.19457464724690196	1.5819178063636257	9685.260584277501	1043.8007609348922
8212000	-151923.5680853487	-161615.96943392698	9692.401348578265	-161615.96943392698	0.195113261091032	1.5737240177189946	9692.401348578265	993.2564872010161
8213000	-151926.4357274911	-161604.89714782164	9678.46142033053	-161604.89714782164	0.19788855532398872	1.588627473853883	9678.46142033053	1031.7774340495405
8214000	-151950.44947867218	-161630.86111259827	9680.41163392609	-161630.86111259827	0.19849524709226923	1.585973318388611	9680.41163392609	1060.8782957334806
8215000	-151955.13013466986	-161649.56907760078	9694.43894293091	-161649.56907760078	0.19795070210210108	1.5731458012982622	9694.43894293091	1032.3159509643497
8216000	-151998.23484873868	-161670.34499605015	9672.110147311461	-161670.34499605015	0.19456978730347677	1.5947756091091485	9672.110147311461	1032.3159509643497
8217000	-151961.1967183619	-161630.24386330167	9669.04714493977	-161630.24386330167	0.2008895265802923	1.5978428542279361	9669.04714493977	1019.9279241369151
8218000	-151948.21675451114	-161623.93186979534	9675.7151152842	-161623.93186979534	0.2004264073164736	1.590989588322702	9675.7151152842	1004.2647359996674
8219000	-151974.73322917728	-161649.64616003502	9674.912930857741	-161649.64616003502	0.19966767093573823	1.591445617145033	9674.912930857741	995.5906310562567
8220000	-152052.92538143697	-161729.8763909544	9676.951009517406	-161729.8763909544	0.1970261468887073	1.589218622414879	9676.951009517406	1061.2192814064497
8221000	-151962.01484018975	-161632.46962856175	9670.454788371999	-161632.46962856175	0.1982306915723577	1.5964172628835298	9670.454788371999	1013.7870166225777
8222000	-151963.67375937247	-161626.72030463352	9663.046545261057	-161626.72030463352	0.19996415511792515	1.6020954946736696	9663.046545261057	972.7180824364137
8223000	-151945.7291071678	-161633.7300354628	9688.000928294994	-161633.7300354628	0.1966259095464606	1.5792547239717332	9688.000928294994	1045.9523615689232
8224000	-151994.60040977556	-161665.9414193601	9671.341009584554	-161665.9414193601	0.19879341710028803	1.5953075435119877	9671.341009584554	1002.9980711484422
8225000	-151995.1623896971	-161682.30040284042	9687.138013143327	-161682.30040284042	0.19591257201691847	1.5802166188890616	9687.138013143327	1033.599795286933
8226000	-151987.1361694289	-161649.45870965775	9662.322540228835	-161649.45870965775	0.19923414199911993	1.604172613699797	9662.322540228835	1035.5699257920687
8227000	-151945.35777579164	-161620.90556981205	9675.547794020418	-161620.90556981205	0.19833007476768083	1.5910598817825188	9675.547794020418	1001.5197071262363
8228000	-151955.05220198675	-161608.98512327767	9653.932921290923	-161608.98512327767	0.20150518305680043	1.6127150500403722	9653.932921290923	1009.0565021972724
8229000	-151941.49673983653	-161630.48713368498	9688.990393848444	-161630.48713368498	0.19446518879517102	1.578405272744152	9688.990393848444	1028.227231456171
8230000	-152015.83619002355	-161686.35916809778	9670.522978074245	-161686.35916809778	0.19525555751246904	1.5963972415236944	9670.522978074245	1020.5579865794066
8231000	-152033.0881099064	-161691.92466439676	9658.836554490344	-161691.92466439676	0.1974315036142542	1.607841698154479	9658.836554490344	1021.2134609543364
8232000	-151985.1233997924	-161672.01260136062	9686.889201568203	-161672.01260136062	0.1919423773385917	1.5794946670244523	9686.889201568203	996.9447165440691
8233000	-151937.05021760022	-161629.49169250252	9692.441474902293	-161629.49169250252	0.19298994345336773	1.5747328021666682	9692.441474902293	1013.8829226960117
8234000	-151972.18552741891	-161642.2807532477	9670.095225828783	-161642.2807532477	0.19885135953059938	1.596815939428886	9670.095225828783	1020.2705882897325
8235000	-152031.99950669028	-161697.49066759687	9665.491160906591	-161697.49066759687	0.1973333637565855	1.601303789365171	9665.491160906591	1024.4800017531538
8236000	-151994.5647625841	-161651.26065017193	9656.695887587824	-161651.26065017193	0.2008365819759265	1.6092442693350475	9656.695887587824	982.990582067992
8237000	-151982.83220386613	-161644.1422212845	9661.310017418386	-161644.1422212845	0.19915711146144036	1.6047879131423253	9661.310017418386	1045.6073753772566
8238000	-152002.87306959112	-161677.07276978553	9674.199700194396	-161677.07276978553	0.19697476803459107	1.5897155982859417	9674.199700194396	1091.220308310979
8239000	-151990.04680567278	-161668.81495126843	9678.768145595644	-161668.81495126843	0.19905120914163096	1.5883016621059018	9678.768145595644	1019.0324666899302
8240000	-151977.87926034967	-161672.23230103	9694.35304068032	-161672.23230103	0.1984177847263442	1.5731806218318012	9694.35304068032	1046.0321772264995
8241000	-151993.27391327408	-161656.89097963058	9663.617066356503	-161656.89097963058	0.20033854930358905	1.6026225784281114	9663.617066356503	1044.5845474785997
8242000	-152052.77099082453	-161707.0852636191	9654.314272794578	-161707.0852636191	0.2016363555415132	1.6123229993909498	9654.314272794578	1016.5193089601312
8243000	-152007.53295850568	-161666.183530613	9658.650572107324	-161666.183530613	0.1983257565016358	1.6078750996458662	9658.650572107324	999.0304325364801
8244000	-152004.96501964843	-161680.05449207104	9675.089472422602	-161680.05449207104	0.19804477054879713	1.5915333836328969	9675.089472422602	1047.9866617815028
8245000	-151986.0154852856	-161659.06085521934	9673.045369933729	-161659.06085521934	0.19478143108169652	1.5933826617828444	9673.045369933729	1050.7013669424882
8246000	-151991.49864176588	-161651.8293663579	9660.330724592037	-161651.8293663579	0.19844404672186655	1.606360216279807	9660.330724592037	1022.9781416867644
8247000	-152007.13106504374	-161672.47312568896	9665.342060645215	-161672.47312568896	0.19743686384382286	1.6011117955991199	9665.342060645215	997.0579897912397
8248000	-151993.52378495096	-161666.17302910786	9672.649244156888	-161666.17302910786	0.19821312962448345	1.5942780806692738	9672.649244156888	1015.7754320191083
8249000	-152032.6007188213	-161709.9039331866	9677.303214365298	-161709.9039331866	0.20038165642754036	1.5891449025458673	9677.303214365298	997.6965854740502
8250000	-152034.52647242736	-161705.752686276	9671.226213848642	-161705.752686276	0.19649200071125156	1.5954365649333995	9671.226213848642	1003.4803740471813
8251000	-151983.24749106172	-161646.55593435583	9663.3084432941	-161646.55593435583	0.1980740205668426	1.6031247082305637	9663.3084432941	1038.8134123383825
8252000	-151955.29370086454	-161636.91242433715	9681.618723472619	-161636.91242433715	0.19715426988623846	1.5853949550717206	9681.618723472619	1044.3348638602645
8253000	-152015.55364608503	-161676.74756361818	9661.193917533146	-161676.74756361818	0.19829266455515845	1.6050481456862056	9661.193917533146	990.8343448346922
8254000	-151989.8992044862	-161660.41062346927	9670.511418983075	-161660.41062346927	0.1973626939303097	1.5944472424058242	9670.511418983075	1074.5012672018358
8255000	-151930.53425882888	-161610.3092907733	9679.77503194441	-161610.3092907733	0.19641469849259624	1.5872814757786353	9679.77503194441	1038.3131191393304
8256000	-151963.89898848528	-161630.50016893615	9666.601180450889	-161630.50016893615	0.19746543953199736	1.6002213940209193	9666.601180450889	1014.1443313976775
8257000	-151953.15289590898	-161630.98914543394	9677.836249524957	-161630.98914543394	0.19890322491749313	1.5892155540874646	9677.836249524957	1018.9787491376052
8258000	-151982.91061378468	-161654.3714070609	9671.460793276226	-161654.3714070609	0.19800708951851656	1.5947368668184383	9671.460793276226	1054.2882599763848
8259000	-151984.5844481167	-161647.42441029733	9662.839962180637	-161647.42441029733	0.1986962918168152	1.603886925667942	9662.839962180637	1008.9739376945014
8260000	-151969.65014864507	-161625.27471560126	9655.624566956196	-161625.27471560126	0.199859781471337	1.6107527879088304	9655.624566956196	1032.0573557996256
8261000	-151928.32121995758	-161607.29482011625	9678.973600158668	-161607.29482011625	0.19760262743930623	1.5880567088207063	9678.973600158668	1016.0536613772189
8262000	-151941.33929662732	-161622.29796174614	9680.958665118806	-161622.29796174614	0.1963903884819797	1.5852796903265405	9680.958665118806	993.8795154301654
8263000	-151931.35809194806	-161619.22641292991	9687.868320981866	-161619.22641292991	0.1961327788633204	1.579307426421365	9687.868320981866	1049.392708481584
8264000	-151949.5760922512	-161630.06619754768	9680.490105296472	-161630.06619754768	0.19880752964816342	1.5866696869099524	9680.490105296472	1029.7957464348708
8265000	-152002.9508494726	-161665.71905617366	9662.768206701072	-161665.71905617366	0.19717138350708788	1.6039805487573828	9662.768206701072	1022.6431048244948
8266000	-151978.41996692962	-161673.04809132477	9694.628124395142	-161673.04809132477	0.19480327259351501	1.5729770951174502	9694.628124395142	1037.9612571332843
8267000	-151938.36225174257	-161601.6457433405	9663.283491597918	-161601.6457433405	0.20085299761399472	1.6033793798795712	9663.283491597918	1029.7467487691208
8268000	-152029.70526185376	-161703.2099922119	9673.504730358134	-161703.2099922119	0.19880149641671274	1.5934814671790207	9673.504730358134	1024.6344791246645
8269000	-151981.34174728298	-161651.04655957952	9669.704812296563	-161651.04655957952	0.20027123908262937	1.5971454793545183	9669.704812296563	1029.5959757535998
8270000	-152019.3181914393	-161685.06150504167	9665.743313602368	-161685.06150504167	0.1971281876055316	1.6006622690205514	9665.743313602368	1042.502278605181
8271000	-151986.19777895612	-161643.20925857677	9657.011479620658	-161643.20925857677	0.19819115552768782	1.6096767704009949	9657.011479620658	1014.4886676483997
8272000	-151942.60075605407	-161631.25560542327	9688.654849369195	-161631.25560542327	0.1970277885266335	1.5787480140253751	9688.654849369195	1034.4052727953415
8273000	-152008.9951057906	-161669.34426272023	9660.34915692965	-161669.34426272023	0.2016898184398071	1.6061306692278823	9660.34915692965	1033.7448383226354
8274000	-152009.0047710479	-161667.36156095183	9658.356789903919	-161667.36156095183	0.20018217430058338	1.6063257762481318	9658.356789903919	1067.1849502922712
8275000	-151976.8017036074	-161641.5203094691	9664.718605861714	-161641.5203094691	0.19875157458492307	1.6020130338417142	9664.718605861714	1028.0769719342215
8276000	-151965.87031780567	-161652.4708753723	9686.600557566613	-161652.4708753723	0.19676715970303527	1.5806646778710343	9686.600557566613	1041.8836469371422
8277000	-151973.65520795816	-161654.00480257985	9680.349594621675	-161654.00480257985	0.19788058568024994	1.5866566727104765	9680.349594621675	1042.2557712684907
8278000	-151943.4087627521	-161610.58967294352	9667.180910191424	-161610.58967294352	0.1990115342281134	1.5985877199733551	9667.180910191424	1058.3226345465134
8279000	-151986.88594508893	-161656.10780907865	9669.221863989731	-161656.10780907865	0.19779241759929025	1.5971691294396742	9669.221863989731	1047.0255156238463
8280000	-151979.8233822235	-161641.8107677648	9661.987385541304	-161641.8107677648	0.20067987355408268	1.6046854177270686	9661.987385541304	1005.7202571186706
8281000	-151962.79930063512	-161630.33477401498	9667.535473379863	-161630.33477401498	0.20061151226150603	1.59931581501017	9667.535473379863	1016.3584546402718
8282000	-151988.56664566288	-161646.21118193926	9657.644536276364	-161646.21118193926	0.20064319724088994	1.6086536364150845	9657.644536276364	991.4590970189857
8283000	-151998.02460209583	-161663.17065210617	9665.146050010328	-161663.17065210617	0.19952313828673676	1.6012999285723035	9665.146050010328	996.8151006366958
8284000	-152050.92757352875	-161719.748298052	9668.820724523242	-161719.748298052	0.2008438116172341	1.5976749019458047	9668.820724523242	998.4606453062086
8285000	-152033.72053919986	-161716.77030581151	9683.04976661167	-161716.77030581151	0.1936765588697797	1.5839141078634449	9683.04976661167	1048.8578542389846
8286000	-151984.1042777287	-161661.60729742082	9677.50301969211	-161661.60729742082	0.19868276894018255	1.5893850353558487	9677.50301969211	1010.1600631254702
8287000	-152017.3928242595	-161679.1760707539	9661.783246494388	-161679.1760707539	0.20105332925902436	1.60444257208866	9661.783246494388	1042.9761208424006
8288000	-152037.42992456103	-161686.0893167852	9648.65939222415	-161686.0893167852	0.20651210324457986	1.6165707131433327	9648.65939222415	967.9460212651069
8289000	-151999.82903235237	-161682.52718616094	9682.698153808557	-161682.52718616094	0.19853172927611668	1.5844463225695151	9682.698153808557	1019.1130781059996
8290000	-151987.47554273525	-161658.87794966	9671.40240692474	-161658.87794966	0.20008769383655767	1.5953592395324563	9671.40240692474	1037.7059162617434
8291000	-151952.66530382208	-161639.52225057522	9686.856946753125	-161639.52225057522	0.1983192888823674	1.5804745830996887	9686.856946753125	1027.3377352951231
8292000	-151992.36005019117	-161684.04587491872	9691.68582472755	-161684.04587491872	0.1964651016725334	1.5746282855865517	9691.68582472755	1076.582437616784
8293000	-152028.50196654804	-161691.75930536908	9663.257338821031	-161691.75930536908	0.2001891433845394	1.6034596033570794	9663.257338821031	1007.9777120427032
8294000	-152037.15279321276	-161686.01282991184	9648.86003669908	-161686.01282991184	0.20357888200258112	1.6171216388449328	9648.86003669908	980.8833100755498
8295000	-151976.54038053984	-161666.11585273987	9689.575472200037	-161666.11585273987	0.19547795892784037	1.5767772921429397	9689.575472200037	1073.1601935889269
8296000	-152011.76865500456	-161679.21604774936	9667.447392744798	-161679.21604774936	0.1998269889084589	1.5993815736278605	9667.447392744798	1013.5566850663904
8297000	-151947.89620497372	-161635.7094517427	9687.813246768985	-161635.7094517427	0.19496789614495738	1.5794147749646994	9687.813246768985	1018.5248263883027
8298000	-151988.06977989225	-161676.63185517202	9688.56207527977	-161676.63185517202	0.19672184854401684	1.578837337291457	9688.56207527977	1031.5031325524906
8299000	-151939.68682607697	-161618.65888297386	9678.97205689689	-161618.65888297386	0.19855169061875017	1.5878330862498946	9678.97205689689	1047.8362928312945
8300000	-151961.13127129243	-161642.0498870887	9680.918615796274	-161642.0498870887	0.19841457576711152	1.5850856464081462	9680.918615796274	1068.9988557128563
8301000	-151941.09975520268	-161621.14680202754	9680.04704682485	-161621.14680202754	0.19747072613698288	1.5864967188287022	9680.04704682485	1056.740837469896
8302000	-151982.65793970603	-161661.5961424256	9678.938202719577	-161661.5961424256	0.1980619793341354	1.588162432976159	9678.938202719577	1032.1718984064557
8303000	-151991.21559258067	-161648.87818463534	9657.662592054676	-161648.87818463534	0.1994559400102143	1.6089448519622551	9657.662592054676	1002.9850721485878
8304000	-152028.2690173571	-161684.28633682814	9656.017319471046	-161684.28633682814	0.2025855994578143	1.6105588182286754	9656.017319471046	1001.4141555213287
8305000	-152029.37765268487	-161684.29859710264	9654.920944417761	-161684.29859710264	0.20064017192801703	1.6110193891006281	9654.920944417761	982.3745065820908
8306000	-151924.59362116084	-161607.86464688004	9683.2710257192	-161607.86464688004	0.19895582642671752	1.583734816622151	9683.2710257192	1047.6643751313695
8307000	-151936.07191692473	-161617.02808489656	9680.956167971817	-161617.02808489656	0.19479653155820642	1.5862045442048474	9680.956167971817	1032.6276793545385
8308000	-152016.83287768686	-161679.76867888623	9662.935801199365	-161679.76867888623	0.19811403000465802	1.603832080127047	9662.935801199365	1013.419198688257
8309000	-151959.43128545384	-161620.06223367932	9660.630948225473	-161620.06223367932	0.19870046824936566	1.605829266066288	9660.630948225473	996.8088553741575
8310000	-151927.09482946532	-161592.60005265148	9665.505223186175	-161592.60005265148	0.19965966240379646	1.60126550347398	9665.505223186175	1026.7650354683349
8311000	-151945.04829383414	-161616.5059467563	9671.457652922176	-161616.5059467563	0.2021182287099305	1.5952514127975594	9671.457652922176	1005.0646276773267
8312000	-151950.12159594096	-161620.17719056932	9670.05559462836	-161620.17719056932	0.2002382534957372	1.5964765870644235	9670.05559462836	1044.0506746083167
8313000	-151919.7117676319	-161581.4498279097	9661.738060277788	-161581.4498279097	0.2018539399005723	1.6050041137193565	9661.738060277788	1020.7163255336505
8314000	-151924.84956675442	-161606.4277910322	9681.578224277788	-161606.4277910322	0.19780558376688948	1.5854442817042809	9681.578224277788	1043.8627859530293
8315000	-151906.61925394592	-161586.68584957917	9680.066595633245	-161586.68584957917	0.1998129789218103	1.5869579021286204	9680.066595633245	1014.8345409342916
8316000	-151941.71734373242	-161620.59554099521	9678.878197262791	-161620.59554099521	0.19924455298473873	1.5878960519182013	9678.878197262791	1005.8806949425356
8317000	-151932.63845057756	-161617.0593665211	9684.420915943529	-161617.0593665211	0.19863398022222722	1.5806486647312041	9684.420915943529	1087.2921793671856
8318000	-151953.46221421217	-161639.7830772154	9686.32086300322	-161639.7830772154	0.19613764870322464	1.5808140367339754	9686.32086300322	1048.0819914481403
8319000	-151942.93597407438	-161612.95841578857	9670.022441714193	-161612.95841578857	0.2022811658104059	1.596888189832361	9670.022441714193	1021.3682554581519
8320000	-151989.26739067718	-161648.558194724	9659.290804046825	-161648.558194724	0.20046925201738963	1.6073046035862026	9659.290804046825	1027.4715219048992
8321000	-151987.89599753602	-161638.04595311367	9650.149955577655	-161638.04595311367	0.19998720630626568	1.6149451358690943	9650.149955577655	1054.3691093284192
8322000	-151970.71073431137	-161633.1347370575	9662.424002746115	-161633.1347370575	0.19861939930483813	1.604216246227378	9662.424002746115	1029.6345478396272
8323000	-151951.90974103153	-161619.77444832717	9667.864707295626	-161619.77444832717	0.20026622162669966	1.5989961764462037	9667.864707295626	1022.8159051198859
8324000	-151935.97247685213	-161617.80309840274	9681.830621550616	-161617.80309840274	0.19767511946960648	1.5848726073312618	9681.830621550616	1003.571559008405
8325000	-151924.70804825955	-161603.44555162202	9678.737503362476	-161603.44555162202	0.20009255014695715	1.5882855151066275	9678.737503362476	1038.024504248872
8326000	-151939.65044917396	-161617.01345590752	9677.363006733563	-161617.01345590752	0.20013957266013047	1.5894038483206623	9677.363006733563	1046.6849479960688
8327000	-151872.95051180027	-161558.80943130216	9685.858919501892	-161558.80943130216	0.20000780885479008	1.5786974858209863	9685.858919501892	1095.4085942747474
8328000	-151908.21524073416	-161593.13980631693	9684.924565582756	-161593.13980631693	0.19807207013113334	1.581153119467013	9684.924565582756	991.684990423853
8329000	-151917.7163038014	-161601.1657791294	9683.449475328005	-161601.1657791294	0.19857280802536767	1.582769055133989	9683.449475328005	1068.0330455649068
8330000	-151906.4923581633	-161590.89508040043	9684.402722237139	-161590.89508040043	0.19429258940101096	1.5827556566901886	9684.402722237139	1018.1146380065455
