Filename,Reference,Count
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A4.counts.txt,mtdna2018_Pulicaria_Pond22_53,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A4.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A4.counts.txt,KP296147.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A5.counts.txt,ElvisCOI,402
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A5.counts.txt,mtdna_D8_119,27
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A6.counts.txt,ElvisCOI,1449
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A6.counts.txt,mtdna2018_Pulicaria_Pond22_53,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A6.counts.txt,mtdna_D8_119,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A6.counts.txt,PP824112.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A6.counts.txt,KP296147.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A6.counts.txt,HM883991.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A6.counts.txt,NC_034297.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A6.counts.txt,AY380446.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A6.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A6.counts.txt,AF117817.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A6.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A7.counts.txt,mtdna_D8_119,5956
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A7.counts.txt,NC_034297.1,44
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A7.counts.txt,KP721459.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A7.counts.txt,PP824112.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A7.counts.txt,AY380454.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A7.counts.txt,KP296147.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A7.counts.txt,AF523699.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A7.counts.txt,AY380446.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A7.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A7.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A8.counts.txt,mtdna_D8_119,3720
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A8.counts.txt,NC_034297.1,38
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A8.counts.txt,KP296147.1,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A8.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A8.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A9.counts.txt,mtdna_D8_119,8169
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A9.counts.txt,KP296147.1,60
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A9.counts.txt,NC_034297.1,52
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A9.counts.txt,KP721459.1,36
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A9.counts.txt,AY380446.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A9.counts.txt,AY380454.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A9.counts.txt,ElvisCOI,7
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A9.counts.txt,AF523699.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A9.counts.txt,AY380443.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A9.counts.txt,KF993372.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_A9.counts.txt,PP824112.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B10.counts.txt,ElvisCOI,5060
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B10.counts.txt,mtdna_D8_119,120
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B10.counts.txt,mtdna2018_Pulicaria_Pond22_53,35
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B10.counts.txt,NC_034297.1,32
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B10.counts.txt,PP824112.1,30
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B10.counts.txt,KP296147.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B10.counts.txt,AF489523.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B10.counts.txt,AY380443.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B10.counts.txt,AY380453.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B10.counts.txt,AY380446.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B10.counts.txt,HM883991.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B11.counts.txt,AY380446.1,3329
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B11.counts.txt,mtdna_D8_119,93
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B11.counts.txt,NC_034297.1,38
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B11.counts.txt,AY380443.1,17
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B11.counts.txt,mtdna2018_Pulicaria_Pond22_53,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B11.counts.txt,KP296147.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B11.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B11.counts.txt,HM883991.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B12.counts.txt,MW201533.1,30
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B12.counts.txt,mtdna_D8_119,19
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B12.counts.txt,AY380446.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B12.counts.txt,AY380453.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B1.counts.txt,mtdna_D8_119,13817
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B1.counts.txt,NC_034297.1,70
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B1.counts.txt,KP296147.1,64
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B1.counts.txt,KP721459.1,58
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B1.counts.txt,PP824112.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B1.counts.txt,AY380454.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B1.counts.txt,AY380443.1,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B1.counts.txt,AF523699.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B1.counts.txt,AY380446.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B1.counts.txt,ElvisCOI,3
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B1.counts.txt,KF993372.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B1.counts.txt,mtdna2018_Pulicaria_Pond22_53,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B2.counts.txt,mtdna_D8_119,21119
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B2.counts.txt,KP296147.1,36
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B2.counts.txt,AY380454.1,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B2.counts.txt,NC_034297.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B2.counts.txt,KP721459.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B2.counts.txt,PP824112.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B2.counts.txt,AY380443.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B2.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B2.counts.txt,ElvisCOI,1
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B3.counts.txt,ElvisCOI,2344
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B3.counts.txt,mtdna_D8_119,44
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B3.counts.txt,mtdna2018_Pulicaria_Pond22_53,30
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B3.counts.txt,AY380446.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B3.counts.txt,KP296147.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B3.counts.txt,HM883991.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B3.counts.txt,PP824112.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B3.counts.txt,NC_034297.1,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B3.counts.txt,AY380453.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B3.counts.txt,AY380443.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B4.counts.txt,mtdna_D8_119,13592
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B4.counts.txt,KP296147.1,34
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B4.counts.txt,NC_034297.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B4.counts.txt,KP721459.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B4.counts.txt,AY380454.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B4.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B4.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B4.counts.txt,KF993372.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B5.counts.txt,mtdna_D8_119,39549
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B5.counts.txt,NC_034297.1,112
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B5.counts.txt,AY380454.1,100
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B5.counts.txt,KP721459.1,50
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B5.counts.txt,PP824112.1,50
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B5.counts.txt,AF523699.1,30
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B5.counts.txt,AY380443.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B5.counts.txt,AY380453.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B5.counts.txt,ElvisCOI,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B5.counts.txt,KP296147.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B6.counts.txt,mtdna_D8_119,22157
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B6.counts.txt,AY380454.1,66
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B6.counts.txt,NC_034297.1,60
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B6.counts.txt,KP721459.1,48
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B6.counts.txt,KP296147.1,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B6.counts.txt,AY380443.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B6.counts.txt,PP824112.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B6.counts.txt,AY380453.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B6.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B6.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B7.counts.txt,mtdna_D8_119,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B7.counts.txt,AY380446.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B8.counts.txt,mtdna_D8_119,17539
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B8.counts.txt,NC_034297.1,84
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B8.counts.txt,KP721459.1,52
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B8.counts.txt,AY380454.1,34
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B8.counts.txt,KP296147.1,34
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B8.counts.txt,PP824112.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B8.counts.txt,AY380443.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B8.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B8.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B9.counts.txt,mtdna_D8_119,17249
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B9.counts.txt,PP824112.1,32
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B9.counts.txt,KP296147.1,30
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B9.counts.txt,AF523699.1,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B9.counts.txt,NC_034297.1,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B9.counts.txt,KP721459.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B9.counts.txt,ElvisCOI,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B9.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B9.counts.txt,AY380453.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B9.counts.txt,AF117817.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_B9.counts.txt,AY380446.1,1
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C10.counts.txt,mtdna_D8_119,10640
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C10.counts.txt,NC_034297.1,32
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C10.counts.txt,KP296147.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C10.counts.txt,ElvisCOI,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C10.counts.txt,AY380454.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C10.counts.txt,KP721459.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C10.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C11.counts.txt,mtdna_D8_119,6477
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C11.counts.txt,KP721459.1,38
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C11.counts.txt,NC_034297.1,32
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C11.counts.txt,PP824112.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C11.counts.txt,KP296147.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C11.counts.txt,AY380453.1,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C11.counts.txt,AY380443.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C11.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C12.counts.txt,ElvisCOI,283
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C12.counts.txt,mtdna_D8_119,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C1.counts.txt,mtdna_D8_119,34299
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C1.counts.txt,KP721459.1,50
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C1.counts.txt,NC_034297.1,36
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C1.counts.txt,AY380443.1,34
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C1.counts.txt,AY380454.1,31
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C1.counts.txt,KP296147.1,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C1.counts.txt,ElvisCOI,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C1.counts.txt,PP824112.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C1.counts.txt,AY380446.1,7
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C2.counts.txt,mtdna_D8_119,5213
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C2.counts.txt,NC_034297.1,66
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C2.counts.txt,KP296147.1,56
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C2.counts.txt,PP824112.1,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C2.counts.txt,KP721459.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C2.counts.txt,AY380454.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C2.counts.txt,AY380453.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C3.counts.txt,ElvisCOI,490
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C3.counts.txt,mtdna_D8_119,23
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C3.counts.txt,AY380453.1,7
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C3.counts.txt,AY380446.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C3.counts.txt,KP296147.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C4.counts.txt,mtdna_D8_119,2481
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C4.counts.txt,KP296147.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C4.counts.txt,KP721459.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C4.counts.txt,AY380443.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C4.counts.txt,NC_034297.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C4.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C4.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C5.counts.txt,mtdna_D8_119,15291
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C5.counts.txt,NC_034297.1,104
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C5.counts.txt,KP721459.1,58
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C5.counts.txt,KP296147.1,40
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C5.counts.txt,AY380454.1,32
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C5.counts.txt,PP824112.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C5.counts.txt,AY380443.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C5.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C6.counts.txt,ElvisCOI,256
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C6.counts.txt,mtdna_D8_119,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C7.counts.txt,mtdna_D8_119,7266
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C7.counts.txt,NC_034297.1,52
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C7.counts.txt,KP296147.1,30
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C7.counts.txt,KP721459.1,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C7.counts.txt,PP824112.1,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C7.counts.txt,AY380454.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C7.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C7.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C7.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C8.counts.txt,ElvisCOI,1089
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C8.counts.txt,mtdna_D8_119,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C8.counts.txt,KP296147.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C8.counts.txt,PP824112.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C8.counts.txt,AY380446.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C8.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C8.counts.txt,mtdna2018_Pulicaria_Pond22_53,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C8.counts.txt,HM883991.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C8.counts.txt,OQ713637.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C9.counts.txt,mtdna_D8_119,7929
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C9.counts.txt,NC_034297.1,44
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C9.counts.txt,AY380454.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C9.counts.txt,KP296147.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C9.counts.txt,KP721459.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C9.counts.txt,PP824112.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C9.counts.txt,ElvisCOI,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C9.counts.txt,AY380446.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_C9.counts.txt,AY380453.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D10.counts.txt,mtdna_D8_119,1137
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D10.counts.txt,PP824112.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D10.counts.txt,KP296147.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D10.counts.txt,NC_034297.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D10.counts.txt,KP721459.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D10.counts.txt,AY380454.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D10.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D11.counts.txt,mtdna_D8_119,4458
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D11.counts.txt,AY380454.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D11.counts.txt,NC_034297.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D11.counts.txt,KP296147.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D11.counts.txt,KP721459.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D11.counts.txt,PP824112.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D11.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D11.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D11.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D12.counts.txt,mtdna_D8_119,1937
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D12.counts.txt,KP296147.1,38
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D12.counts.txt,NC_034297.1,36
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D12.counts.txt,KP721459.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D12.counts.txt,AY380454.1,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D12.counts.txt,PP824112.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D12.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D12.counts.txt,ElvisCOI,1
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D1.counts.txt,mtdna_D8_119,11967
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D1.counts.txt,NC_034297.1,52
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D1.counts.txt,AY380454.1,44
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D1.counts.txt,KP296147.1,44
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D1.counts.txt,KP721459.1,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D1.counts.txt,AY380443.1,14
